fx_display,fx_ident,fx_type,base_name,loaded_ok,load_name_used,param_count
,C:\Program Files\Common Files\VST2\Airwindows\ToneSlant64.dll,,,1,VST: ToneSlant (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\ToTape564.dll,,,1,VST: ToTape5 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\ToTape664.dll,,,1,VST: ToTape6 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\ToTape764.dll,,,1,VST: ToTape7 (airwindows),13
,C:\Program Files\Common Files\VST2\Airwindows\ToTape864.dll,,,1,VST: ToTape8 (airwindows),12
,C:\Program Files\Common Files\VST2\Airwindows\ToVinyl464.dll,,,1,VST: ToVinyl4 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\TPDFDither64.dll,,,1,VST: TPDFDither (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TPDFWide64.dll,,,1,VST: TPDFWide (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TransDesk64.dll,,,1,VST: TransDesk (airwindows),3
,C:\Program Files\Common Files\VST2\Transpire.x64.dll,,,1,VST: Transpire (Sonic Anomaly),7
,C:\Program Files (x86)\Steinberg\VSTPlugins\dfx Transverb.dll,,,1,VST: Transverb (Destroy FX),16
,C:\Program Files\Common Files\VST2\Airwindows\Tremolo64.dll,,,1,VST: Tremolo (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TremoSquare64.dll,,,1,VST: TremoSquare (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Trianglizer64.dll,,,1,VST: Trianglizer (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TripleSpread64.dll,,,1,VST: TripleSpread (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Tube64.dll,,,1,VST: Tube (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Tube264.dll,,,1,VST: Tube2 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\TubeDesk64.dll,,,1,VST: TubeDesk (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\uLawDecode64.dll,,,1,VST: uLawDecode (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\uLawEncode64.dll,,,1,VST: uLawEncode (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\UltrasonicLite64.dll,,,1,VST: UltrasonicLite (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\UltrasonicMed64.dll,,,1,VST: UltrasonicMed (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\UltrasonX64.dll,,,1,VST: UltrasonX (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\UnBox64.dll,,,1,VST: UnBox (airwindows),6
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Bass Mint.dll,,,1,VST: Unfiltered Audio Bass Mint (Plugin Alliance),16
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Fault.dll,,,1,VST: Unfiltered Audio Fault (Plugin Alliance),57
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio G8.dll,,,1,VST: Unfiltered Audio G8 (Plugin Alliance) (4ch),46
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio lo-fi-af.dll,,,1,VST: Unfiltered Audio lo-fi-af (Plugin Alliance),39
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Sandman Pro.dll,,,1,VST: Unfiltered Audio Sandman Pro (Plugin Alliance),2139
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Silo.dll,,,1,VST: Unfiltered Audio Silo (Plugin Alliance),46
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Zip.dll,,,1,VST: Unfiltered Audio Zip (Plugin Alliance),2117
,C:\Program Files\Common Files\VST3\Unlimited.x64.dll,,,1,VST: Unlimited (Sonic Anomaly) (6ch),19
,C:\Program Files\Common Files\VST2\Utility.dll,,,1,VST: Utility (Venn Audio),29
,C:\Program Files\Common Files\VST2\Airwindows\VariMu64.dll,,,1,VST: VariMu (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Verbity64.dll,,,1,VST: Verbity (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Verbity264.dll,,,1,VST: Verbity2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Vibrato64.dll,,,1,VST: Vibrato (airwindows),8
,C:\Program Files\Steinberg\VSTPlugins\Vinyl.dll,,,1,VST: Vinyl (iZotope),20
,C:\Program Files\Common Files\VST2\Airwindows\VinylDither64.dll,,,1,VST: VinylDither (airwindows),5
,C:\Program Files (x86)\Steinberg\VSTPlugins\VISION 4X.dll,,,1,VST: VISION 4X (x86) (Excite Audio),30
,C:\Program Files\Common Files\VST2\Airwindows\VoiceOfTheStarship64.dll,,,1,VST: VoiceOfTheStarship (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\VoiceTrick64.dll,,,1,VST: VoiceTrick (airwindows),4
,C:\Program Files\Steinberg\VSTPlugins\Voltage Modular\Voltage Modular FX.dll,,,1,VST: Voltage Modular FX (Cherry Audio) (4->8ch),131
,C:\Program Files (x86)\Steinberg\VSTPlugins\Warp.dll,,,1,VST: Warp (x86) (BABY Audio),7
,C:\Program Files\Common Files\VST2\Airwindows\Weight64.dll,,,1,VST: Weight (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Wider64.dll,,,1,VST: Wider (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Wolfbot64.dll,,,1,VST: Wolfbot (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\XBandpass64.dll,,,1,VST: XBandpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\XHighpass64.dll,,,1,VST: XHighpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\XLowpass64.dll,,,1,VST: XLowpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\XNotch64.dll,,,1,VST: XNotch (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\XRegion64.dll,,,1,VST: XRegion (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\YBandpass64.dll,,,1,VST: YBandpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YHighpass64.dll,,,1,VST: YHighpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YLowpass64.dll,,,1,VST: YLowpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YNotBandpass64.dll,,,1,VST: YNotBandpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YNotch64.dll,,,1,VST: YNotch (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YNotHighpass64.dll,,,1,VST: YNotHighpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YNotLowpass64.dll,,,1,VST: YNotLowpass (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\YNotNotch64.dll,,,1,VST: YNotNotch (airwindows),9
,C:\Program Files\Steinberg\VSTPlugins\Youlean Loudness Meter 2.dll,,,1,VST: Youlean Loudness Meter 2 (Youlean) (24ch),3
,C:\Program Files\Common Files\VST2\Airwindows\ZBandpass64.dll,,,1,VST: ZBandpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZBandpass264.dll,,,1,VST: ZBandpass2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZHighpass64.dll,,,1,VST: ZHighpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZHighpass264.dll,,,1,VST: ZHighpass2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZLowpass64.dll,,,1,VST: ZLowpass (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZLowpass264.dll,,,1,VST: ZLowpass2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZNotch64.dll,,,1,VST: ZNotch (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ZNotch264.dll,,,1,VST: ZNotch2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Zoom64.dll,,,1,VST: Zoom (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\ZOutputStage64.dll,,,1,VST: ZOutputStage (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\ZRegion64.dll,,,1,VST: ZRegion (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\ZRegion264.dll,,,1,VST: ZRegion2 (airwindows),8
,C:\Program Files\Common Files\VST2\Attracktive.dll,,,1,VSTi: Attracktive (Tracktion),43
,C:\Program Files (x86)\Steinberg\VSTPlugins\bong.dll,,,1,VSTi: bong (x86) (rurik leffanta) (12 out),164
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_oberhausen.dll,,,1,VSTi: bx_oberhausen (Plugin Alliance),141
,C:\Program Files (x86)\Steinberg\VSTPlugins\Drum Boxx Synth Free.dll,,,1,VSTi: Drum Boxx Synth Free (x86) (SonicXTC),411
,C:\Program Files (x86)\Steinberg\VSTPlugins\Drumatic_v3_02\Drumatic 3.dll,,,1,VSTi: Drumatic 3 (x86) (Pieter-Jan Arts) (12 out),844
,C:\Program Files\Common Files\VST2\Elsita\Elsita.dll,,,1,VSTi: Elsita (MODE MACHINES) (mono),161
,C:\Program Files\Common Files\VST2\Elsita-V (VST2) [RECOMMENDED]\Elsita-V.dll,,,1,VSTi: Elsita (MODE MACHINES) (mono),161
,C:\Program Files\Common Files\VST2\Harsh Digital Nose.dll,,,1,VSTi: Harsh Digital Nose (Insert Piz Here),52
,C:\Program Files\Steinberg\VSTPlugins\helm64.dll,,,1,VSTi: Helm (Matt Tytel),142
,C:\Program Files\Steinberg\VSTPlugins\helm.dll,,,1,VSTi: Helm (x86) (Matt Tytel),142
,C:\Program Files\VSTPlugins\MeldaProduction\MDrummer.dll,,,1,VSTi: MDrummer (MeldaProduction) (32 out),2501
,C:\Program Files\VSTPlugins\MeldaProduction\MDrummer16out.dll,,,1,VSTi: MDrummer16out (MeldaProduction) (32 out),2501
,C:\Program Files\VSTPlugins\MeldaProduction\MDrummer1out.dll,,,1,VSTi: MDrummer1out (MeldaProduction),2501
,C:\Program Files\Common Files\VST2\MidiKeySwitcher.x64.dll,,,1,VSTi: MidiKeySwitcher (4drX),4
,C:\Program Files\VSTPlugins\Big Fish Audio\Momentum.dll,,,1,VSTi: Momentum (Big Fish Audio) (32 out),203
,C:\Program Files\VSTPlugins\MeldaProduction\MPowerSynth.dll,,,1,VSTi: MPowerSynth (MeldaProduction),2294
,C:\Program Files\VSTPlugins\MeldaProduction\MSoundFactory.dll,,,1,VSTi: MSoundFactory (MeldaProduction),2454
,C:\Program Files\VSTPlugins\MeldaProduction\MSoundFactory6out.dll,,,1,VSTi: MSoundFactory6out (MeldaProduction) (12 out),372
,C:\Program Files\Common Files\VST3\Podolski(x64).dll,,,1,VSTi: Podolski (u-he),2163
,C:\Program Files (x86)\Steinberg\VSTPlugins\Podolski.dll,,,1,VSTi: Podolski (x86) (u-he),82
,C:\Program Files\Common Files\VST2\PolyGAS32.dll,,,1,VSTi: PolyGAS (x86) (Stone Voices),50
,C:\Program Files\Common Files\VST2\Quilcom_B-2_BELLY_(64)\Quilcom B-2 BELLY v1.000 (64).dll,,,1,VSTi: Quilcom B-2 BELLY v1.000 (Spogg),135
,C:\Program Files\Common Files\VST2\Quilcom-B2-CYMBALLIC_Win64\Quilcom B-2 CYMBALLIC v1.002 (64).dll,,,1,VSTi: Quilcom B-2 CYMBALLIC v1.002 (Spogg),83
,C:\Program Files\Common Files\VST2\Quilcom B-2 KICK v1.005 (64).dll,,,1,VSTi: Quilcom B-2 KICK v1.005-64 (Spogg),137
,C:\Program Files\Common Files\VST2\Quilcom-B2-SHAKE-SCRAPE_Win64\Quilcom B-2 SHAKE & SCRAPE v1.006 (64).dll,,,1,VSTi: Quilcom B-2 SHAKE & SCRAPE v1.00 (Spogg),94
,C:\Program Files\Common Files\VST2\Quilcom-B2-TOMSNARE_Win64\Quilcom B-2 TOMSNARE v1.007 (64).dll,,,1,VSTi: Quilcom B-2 TOMSNARE v1.007 (Spogg),159
,C:\Program Files\Common Files\VST2\Quilcom-Chaos_Win64\Quilcom Chaos v1.03 (64).dll,,,1,VSTi: Quilcom Chaos v1.03 (Rex Basterfield),508
,C:\Program Files\Common Files\VST2\Quilcom-PTS_Win64\Quilcom PTS v1.002 (64).dll,,,1,VSTi: Quilcom PTS v1.002 (Rex Basterfield),360
,C:\Program Files\Common Files\VST2\Quilcom_SIM-DJEMBE_(64)\Quilcom SIM-DJEMBE v1.00 (64).dll,,,1,VSTi: Quilcom SIM-DJEMBE v1.00 (Rex Basterfield),20
,C:\Program Files\Common Files\VST2\Quilcom_SIM-DUNUN_(64)\Quilcom SIM-DUNUN v1.001 (64).dll,,,1,VSTi: Quilcom SIM-DUNUN v1.001 (Rex Basterfield),32
,C:\Program Files\Common Files\VST2\Quilcom-SIM-RHYTHMICON_(64)\Quilcom SIM-RHYTHMICON v1.00 (64).dll,,,1,VSTi: Quilcom SIM-RHYTHMICON v1.00 (Rex Basterfield),24
,C:\Program Files\REAPER (x64)\Plugins\FX\reasamplomatic.dll,,,1,VSTi: ReaSamplOmatic5000 (Cockos),33
,C:\Program Files\REAPER (x64)\Plugins\FX\reasyndr.dll,,,1,VSTi: ReaSynDr (Cockos) (4 out),4
,C:\Program Files\REAPER (x64)\Plugins\FX\reasynth.dll,,,1,VSTi: ReaSynth (Cockos),18
,C:\Program Files\Steinberg\VSTPlugins\Sitala.dll,,,1,VSTi: Sitala (Decomposer) (32 out),195
,C:\Program Files\Common Files\VST3\SQKONE.dll,,,1,VSTi: SQKONE (EvilTurtleProductions),48
,C:\Program Files (x86)\Steinberg\VSTPlugins\stoooner.dll,,,1,VSTi: stoooner (x86) (rurik leffanta),160
,C:\Program Files\Common Files\VST2\Supermatic S12 (Win64 VST2)\Supermatic S12.dll,,,1,VSTi: Supermatic S12 (MODE MACHINES),164
,C:\Program Files\VSTPlugins\Symptohm_vstwin_x64.dll,,,1,VSTi: Symptohm (Ohm Force),1219
,C:\Program Files\Common Files\VST2\Synsonics-V (Win VST2)\Synsonics-V.dll,,,1,VSTi: Synsonics-V (MODE MACHINES),156
,C:\Program Files\Common Files\VST3\Synth1 VST64.dll,,,1,VSTi: Synth1 VSTi (Daichi),258
,C:\Program Files\Common Files\VST3\Synth1 VST.dll,,,1,VSTi: Synth1 VSTi (x86) (Daichi),258
,C:\Program Files\Common Files\VST3\TripleCheese(x64).dll,,,1,VSTi: TripleCheese (u-he),2174
,C:\Program Files (x86)\Steinberg\VSTPlugins\TripleCheese.dll,,,1,VSTi: TripleCheese (x86) (u-he),93
,C:\Program Files\Common Files\VST3\TyrellN6(x64).dll,,,1,VSTi: TyrellN6 (u-he),97
,C:\Program Files (x86)\Steinberg\VSTPlugins\TyrellN6.dll,,,1,VSTi: TyrellN6 (x86) (u-he),97
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Unfiltered Audio Battalion.dll,,,1,VSTi: Unfiltered Audio Battalion (Plugin Alliance) (18 out),5309
,C:\Program Files\Common Files\VST2\VK-1 Viking Synthesizer.dll,,,1,"VSTi: VK-1 Viking Synthesizer (Blamsoft, Inc.)",79
,C:\Program Files\Steinberg\VSTPlugins\Voltage Modular\Voltage Modular.dll,,,1,VSTi: Voltage Modular (Cherry Audio) (4->8ch),131
,C:\Program Files\Common Files\VST2\Xsub.dll,,,1,VSTi: Xsub             (SimplySounds    ) (32 out),3
,C:\Program Files\Common Files\VST3\ZebraHZ(x64).dll,,,1,VSTi: ZebraHZ (u-he),3170
,C:\Program Files (x86)\Steinberg\VSTPlugins\ZebraHZ.dll,,,1,VSTi: ZebraHZ (x86) (u-he),1089
,ReaTeam JSFX/MIDI/XQ_Drum Converter.jsfx,,,1,JS: Drum Converter,10
,schwa/midi_examine,,,1,JS: MIDI Examiner,10
,Teej/rbj12eq-teej,,,1,JS: RBJ 12-Band EQ w/HPF,19
,utility/vca_lead,,,1,JS: VCA Lead,4
,C:\Program Files\Common Files\VST3\bx_distorange.vst3,,,1,VST3: bx_distorange (Plugin Alliance),9
,C:\Program Files\Common Files\VST3\Free Pan.vst3,,,1,VST3: Free Pan (Venn Audio),9
,C:\Program Files\Common Files\VST3\MeldaProduction\EQ\MAutoEqualizer.vst3,,,1,VST3: MAutoEqualizer (MeldaProduction),223
,C:\Program Files\Common Files\VST3\MeldaProduction\Pitch Shift\MTransformer.vst3,,,1,VST3: MTransformer (MeldaProduction),224
,C:\Program Files\Common Files\VST3\TDR Molotok.vst3,,,1,VST3: TDR Molotok (Tokyo Dawn Labs),24
,C:\Program Files (x86)\VST PlugIns\AnarchyRhythms.dll,,,1,VST: AnarchyRhythms (AnarchySoundSoftware),53
,C:\Program Files\Common Files\VST2\Airwindows\Channel564.dll,,,1,VST: Channel5 (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\DoublePaul64.dll,,,1,VST: DoublePaul (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\Isolator64.dll,,,1,VST: Isolator (airwindows),6
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MFlangerMB.dll,,,1,VST: MFlangerMB (MeldaProduction),185
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\NEOLD BIG AL.dll,,,1,VST: NEOLD BIG AL (Plugin Alliance),17
,C:\Program Files\REAPER (x64)\Plugins\FX\reaxcomp.dll,,,1,VST: ReaXcomp (Cockos),51
,C:\Program Files\Common Files\VST2\Airwindows\Ultrasonic64.dll,,,1,VST: Ultrasonic (airwindows),3
,C:\Program Files\Steinberg\VSTPlugins\Vital.dll,,,1,VSTi: Vital (Vital Audio),2855
